target,tf,weight,iteration
PDCD1,STAT5A,0.0,6
MYL4,STAT5A,0.0,6
SELL,STAT5A,0.0,6
CXCR6,STAT5A,0.0,6
SFMBT1,STAT5A,0.0,6
CDK8,STAT5A,0.0,6
SOD1,STAT5A,0.0,6
MCAT,STAT5A,0.0,6
PTTG1,STAT5A,0.009559896,6
EZH2,STAT5A,0.0,6
DAPK1,STAT5A,0.0,6
ORMDL3,STAT5A,0.0,6
NME1,STAT5A,0.0,6
REST,STAT5A,0.0,6
GADD45G,STAT5A,0.0,6
OPTN,STAT5A,0.0,6
RECK,STAT5A,0.0,6
IRF9,STAT5A,0.0,6
GADD45B,STAT5A,0.0,6
EOMES,STAT5A,0.0055489624,6
TERF1,STAT5A,0.0,6
MIF,STAT5A,0.0,6
DPF3,STAT5A,-0.0025888016,6
FTO,STAT5A,0.0,6
S100A11,STAT5A,0.0,6
LEF1,STAT5A,0.00478747,6
CLU,STAT5A,0.0,6
LAT2,STAT5A,0.0,6
ZBTB20,STAT5A,0.0,6
ARID5A,STAT5A,0.0,6
BCL2L11,STAT5A,0.0032216797,6
PRKCE,STAT5A,0.0,6
KLRK1,STAT5A,0.0,6
HSD17B8,STAT5A,0.0,6
PARK7,STAT5A,0.0,6
GBP1,STAT5A,0.0,6
FASTK,STAT5A,0.0,6
CYBB,STAT5A,0.0,6
IL4R,STAT5A,0.0,6
MGMT,STAT5A,0.0,6
MPG,STAT5A,0.0,6
POLB,STAT5A,0.0,6
PLAU,STAT5A,0.0,6
SLC2A1,STAT5A,0.0,6
LTA,STAT5A,0.0014008868,6
RANBP2,STAT5A,0.0,6
BLMH,STAT5A,0.0,6
GMPS,STAT5A,0.0,6
ATF4,STAT5A,0.0,6
ERAP2,STAT5A,0.0,6
POLH,STAT5A,0.0,6
PURA,STAT5A,0.0,6
MS4A1,STAT5A,0.0,6
SP100,STAT5A,0.0,6
CD14,STAT5A,0.0,6
THBD,STAT5A,0.0,6
GP1BA,STAT5A,0.0,6
ITGB2,STAT5A,0.0,6
MAD2L1,STAT5A,0.0,6
PIK3CD,STAT5A,0.0,6
ITGA6,STAT5A,0.0,6
APP,STAT5A,0.0,6
CCR1,STAT5A,0.0,6
CD22,STAT5A,0.0,6
CD40LG,STAT5A,0.0,6
CTSL,STAT5A,0.0,6
HMOX1,STAT5A,0.0,6
RCAN1,STAT5A,0.0,6
CSRP1,STAT5A,0.0,6
DDIT3,STAT5A,0.0,6
F2R,STAT5A,0.0,6
HSPB1,STAT5A,0.0,6
S1PR1,STAT5A,0.0,6
CYSLTR1,STAT5A,0.0,6
SIDT1,STAT5A,0.0,6
EIF5B,STAT5A,0.0,6
IDE,STAT5A,0.0,6
IL6ST,STAT5A,0.0029244495,6
MBD1,STAT5A,0.0,6
PTGER4,STAT5A,0.0,6
RNF149,STAT5A,0.0,6
XBP1,STAT5A,0.0,6
FOXJ1,STAT5A,0.0,6
CHORDC1,STAT5A,0.0019107853,6
GLUL,STAT5A,0.0037913686,6
GRK5,STAT5A,0.0044084713,6
RGS16,STAT5A,-0.0018559452,6
SSR3,STAT5A,0.003051238,6
TXNRD3,STAT5A,-0.0016667756,6
IFI6,STAT5A,0.0,6
IFITM1,STAT5A,0.0,6
ISG20,STAT5A,0.0,6
GBP5,STAT5A,0.0,6
ADAM10,STAT5A,0.0,6
PIM2,STAT5A,-0.00014880413,6
DNMT3A,STAT5A,-0.011696065,6
HBA2,STAT5A,0.005793635,6
HSPA1B,STAT5A,0.0,6
CASP3,STAT5A,0.0,6
FBXO32,STAT5A,0.0,6
ANKRD26,STAT5A,0.0,6
FST,STAT5A,0.0,6
PJA1,STAT5A,0.0,6
TGFB2,STAT5A,0.0,6
CCL7,STAT5A,0.0,6
CCL13,STAT5A,0.0,6
CCL8,STAT5A,0.004937408,6
CASP9,STAT5A,0.0,6
C1R,STAT5A,0.0,6
CXCL1,STAT5A,0.0,6
PTPN22,STAT5A,0.0,6
AQP3,STAT5A,0.0,6
RBM38,STAT5A,0.0,6
INPP5K,STAT5A,0.0,6
CD160,STAT5A,0.0,6
CASP2,STAT5A,0.0,6
NCL,STAT5A,0.0,6
CH25H,STAT5A,0.0,6
RALGDS,STAT5A,0.0,6
CST3,STAT5A,0.0,6
RORC,STAT5A,0.0,6
CD9,STAT5A,0.0,6
ENO2,STAT5A,0.0,6
GABPA,STAT5A,0.0,6
EED,STAT5A,0.0,6
FASN,STAT5A,0.004305337,6
IL12RB2,STAT5A,0.0,6
AKR1C1,STAT5A,0.0,6
IRS2,STAT5A,0.0,6
CCR4,STAT5A,0.0,6
F3,STAT5A,0.0,6
GATA6,STAT5A,0.0,6
TULP3,STAT5A,0.0,6
C16orf54,STAT5A,0.0,6
IGLL5,STAT5A,0.0,6
IKZF3,STAT5A,0.0,6
CLDN5,STAT5A,0.0,6
TNFRSF18,STAT5A,0.0,6
CD2,STAT5A,0.0,6
MICB,STAT5A,0.0,6
EGR1,STAT5A,0.0,6
STK35,STAT5A,0.0,6
WWTR1,STAT5A,0.0,6
IGFBP2,STAT5A,0.0,6
POLR2H,STAT5A,0.0,6
ANK1,STAT5A,0.0,6
GPR146,STAT5A,0.0,6
AIM2,STAT5A,0.0,6
ATG4C,STAT5A,0.0,6
CREM,STAT5A,0.0,6
DCLRE1C,STAT5A,0.0,6
DDX50,STAT5A,0.0,6
DIMT1,STAT5A,0.0,6
GSTK1,STAT5A,0.0,6
INO80,STAT5A,0.0,6
KIF2A,STAT5A,0.0,6
MAN1A1,STAT5A,0.0,6
MED16,STAT5A,0.0,6
MTMR9,STAT5A,0.0,6
PPIP5K2,STAT5A,0.0,6
PWP2,STAT5A,0.0,6
SEMA4B,STAT5A,0.0,6
SNRNP27,STAT5A,0.0,6
UBR1,STAT5A,0.0,6
ZC3HAV1,STAT5A,0.0,6
ZNF181,STAT5A,0.0,6
ZNF230,STAT5A,0.0,6
ZNF302,STAT5A,0.0,6
ZNF655,STAT5A,0.0,6
PRR5L,STAT5A,0.0,6
IL2,STAT5B,-0.0026768553,6
IRF1,STAT5B,0.00006142234,6
CCND1,STAT5B,-0.005270171,6
PRF1,STAT5B,-0.007972725,6
IFNG,STAT5B,0.0045502447,6
KRAS,STAT5B,0.0,6
FOS,STAT5B,0.0,6
SMC3,STAT5B,0.0,6
IRF8,STAT5B,0.0,6
IRF2,STAT5B,0.0,6
BCL2,STAT5B,-0.005642807,6
IFNB1,STAT5B,0.0,6
CCL4,STAT5B,0.0,6
SOCS3,STAT5B,0.0006606184,6
CD40,STAT5B,0.0,6
TNF,STAT5B,0.0,6
IL18,STAT5B,0.0,6
OSM,STAT5B,0.0015005629,6
HSPA4,STAT5B,0.0,6
APEX1,STAT5B,0.0,6
HSP90AB1,STAT5B,0.0,6
IL1B,STAT5B,0.0,6
BLK,STAT5B,0.0,6
STAT5A,STAT5B,-0.0021535628,6
IL7R,STAT5B,0.0,6
JUNB,STAT5B,0.0,6
SLPI,STAT5B,0.0029003178,6
CDKN1C,STAT5B,0.0,6
CAMK4,STAT5B,0.0,6
LGALS3,STAT5B,0.0,6
IL6,STAT5B,0.0,6
STAT5B,STAT5B,0.0008259956,6
MAFB,STAT5B,0.0,6
STAT3,STAT5B,0.0,6
CD19,STAT5B,0.0,6
MYC,STAT5B,0.0,6
FCER1G,STAT5B,0.0,6
CCL5,STAT5B,0.0,6
FASLG,STAT5B,0.0,6
MAPK8,STAT5B,0.0,6
MYB,STAT5B,0.0,6
BIRC3,STAT5B,0.0,6
CD86,STAT5B,0.0,6
CDKN2D,STAT5B,0.0,6
SOCS1,STAT5B,0.0,6
MMP9,STAT5B,0.0,6
CDK4,STAT5B,0.0,6
CDKN2A,STAT5B,0.0,6
CEBPD,STAT5B,0.0,6
SH2D1A,STAT5B,0.0,6
IL10,STAT5B,0.0011000555,6
CDKN1B,STAT5B,0.0039049762,6
PIK3R1,STAT5B,0.0,6
ACTB,STAT5B,0.0,6
CCND2,STAT5B,-0.0044618463,6
MSR1,STAT5B,0.0,6
LCK,STAT5B,0.0,6
ACAT1,STAT5B,0.0,6
ACP5,STAT5B,0.0,6
TNFSF11,STAT5B,0.0,6
SHC1,STAT5B,0.0,6
PPIG,STAT5B,0.008865257,6
NCAM1,STAT5B,0.0,6
CTNND1,STAT5B,0.0,6
CBL,STAT5B,0.0,6
CISH,STAT5B,0.005799418,6
LYZ,STAT5B,0.0,6
JUN,STAT5B,-0.0027395946,6
IFI27,STAT5B,0.0,6
PTPN2,STAT5B,0.0,6
SPI1,STAT5B,0.0,6
HBG1,STAT5B,0.0,6
ECE1,STAT5B,0.0,6
IRF7,STAT5B,0.0,6
CCL2,STAT5B,0.0,6
MMP7,STAT5B,0.0,6
IFIT1,STAT5B,0.0,6
OSGEP,STAT5B,0.0,6
FCER2,STAT5B,0.0,6
ID3,STAT5B,0.0,6
NPTX1,STAT5B,0.0,6
ACACA,STAT5B,0.0,6
NF1,STAT5B,0.0,6
ODC1,STAT5B,0.0,6
CCNB1,STAT5B,0.0,6
CXCL9,STAT5B,-0.0012927953,6
CTSB,STAT5B,0.0,6
CCL3,STAT5B,0.0,6
RETNLB,STAT5B,0.0,6
HBB,STAT5B,0.0,6
ISG15,STAT5B,0.0,6
S100A10,STAT5B,0.0,6
DPAGT1,STAT5B,0.0064044134,6
CD68,STAT5B,0.0,6
DLL1,STAT5B,0.0,6
EBF1,STAT5B,0.0,6
PAX5,STAT5B,0.0019820165,6
NQO1,STAT5B,0.0,6
IFIT2,STAT5B,0.0,6
GATA3,STAT5B,0.0,6
GAS1,STAT5B,0.0,6
SLC19A2,STAT5B,0.0,6
EIF2AK2,STAT5B,0.0,6
DMD,STAT5B,0.0,6
DNASE1,STAT5B,0.0,6
PRKCA,STAT5B,0.0,6
MDM2,STAT5B,0.0,6
FAS,STAT5B,0.0,6
CA2,STAT5B,0.0,6
IL2RA,STAT5B,-0.004887585,6
HDC,STAT5B,0.0,6
PIM1,STAT5B,0.0,6
SPP1,STAT5B,0.0,6
CCND3,STAT5B,0.0,6
TRH,STAT5B,0.0,6
LAT,STAT5B,0.0,6
CASP8,STAT5B,0.0,6
ERAP1,STAT5B,0.0,6
PLAUR,STAT5B,0.0,6
CD8A,STAT5B,0.0,6
TIMP1,STAT5B,0.0,6
HHEX,STAT5B,0.0,6
CSF2,STAT5B,-0.005197568,6
ABCC2,STAT5B,0.0,6
IL1RN,STAT5B,0.0,6
ABCB1,STAT5B,0.0,6
SREBF1,STAT5B,0.0,6
TNFSF10,STAT5B,-0.0012950578,6
PIAS1,STAT5B,0.0,6
IL12RB1,STAT5B,0.0,6
CD79A,STAT5B,0.0,6
MAP2K5,STAT5B,0.0,6
TP53,STAT5B,0.0,6
ITGA2B,STAT5B,0.0,6
IGFBP3,STAT5B,0.0,6
CSF1,STAT5B,0.0,6
HSPA5,STAT5B,0.0,6
HPS4,STAT5B,0.0,6
FSD1,STAT5B,0.0,6
HIF1A,STAT5B,0.0,6
GSC,STAT5B,0.0,6
IGBP1,STAT5B,0.0,6
LITAF,STAT5B,0.0,6
NEU1,STAT5B,0.0,6
IL2RB,STAT5B,0.0,6
RRAD,STAT5B,0.0,6
PNP,STAT5B,0.0,6
STAT4,STAT5B,0.0,6
TBX21,STAT5B,0.0,6
NCOA3,STAT5B,0.0,6
ADA,STAT5B,0.0,6
IER3,STAT5B,0.0,6
APOE,STAT5B,0.0,6
IL19,STAT5B,0.0,6
CD3E,STAT5B,0.0,6
CD69,STAT5B,0.0,6
FGL2,STAT5B,0.0,6
STMN1,STAT5B,0.0,6
PROS1,STAT5B,0.0,6
ACTA2,STAT5B,0.0,6
ACO1,STAT5B,0.0,6
IL18R1,STAT5B,0.0,6
LEFTY1,STAT5B,0.0,6
RUNX3,STAT5B,0.0,6
GATA2,STAT5B,0.0,6
CNR1,STAT5B,0.0,6
CCL19,STAT5B,0.0,6
FOXP3,STAT5B,0.0,6
CXCL11,STAT5B,0.0,6
LIG3,STAT5B,0.0,6
POLD1,STAT5B,0.0,6
IRF3,STAT5B,0.0,6
HSD17B1,STAT5B,-0.012650047,6
GZMB,STAT5B,0.0,6
CCL23,STAT5B,0.0,6
CD74,STAT5B,0.0,6
CDK6,STAT5B,-0.0014426439,6
ANXA1,STAT5B,0.0,6
TLR7,STAT5B,0.0,6
IL27,STAT5B,0.0,6
HES6,STAT5B,0.0,6
PLEK,STAT5B,0.0,6
CHRNA1,STAT5B,0.0,6
CD46,STAT5B,0.0,6
POLR2K,STAT5B,0.0,6
CD38,STAT5B,0.0,6
UCP2,STAT5B,0.0,6
TNFSF14,STAT5B,0.0,6
MDC1,STAT5B,0.0,6
PFN1,STAT5B,0.0,6
CDKN2C,STAT5B,0.0,6
RGCC,STAT5B,0.0,6
TNFSF13B,STAT5B,0.0,6
HSPA8,STAT5B,0.0,6
HSPA1A,STAT5B,0.0,6
CITED2,STAT5B,0.0,6
CD55,STAT5B,0.0,6
ANGPT1,STAT5B,0.0,6
MYH10,STAT5B,0.0,6
HCFC1,STAT5B,0.0,6
AURKA,STAT5B,0.0010704604,6
LGALS3BP,STAT5B,0.0,6
TBK1,STAT5B,0.0,6
FHL2,STAT5B,0.0,6
MTF2,STAT5B,0.0,6
ID2,STAT5B,0.0,6
SLC39A4,STAT5B,0.0,6
IL23A,STAT5B,0.0,6
REL,STAT5B,0.0,6
LCN2,STAT5B,-0.002920739,6
SLC22A17,STAT5B,0.0,6
CXCL10,STAT5B,0.0,6
CD200,STAT5B,0.0,6
LPIN1,STAT5B,0.0,6
CD6,STAT5B,0.0,6
SOD2,STAT5B,0.0,6
GFI1,STAT5B,0.0,6
VCAM1,STAT5B,0.0,6
S100A8,STAT5B,0.0,6
DHX9,STAT5B,0.0,6
SOCS2,STAT5B,-0.0013363186,6
FANCF,STAT5B,0.0,6
NFATC1,STAT5B,0.0,6
PDGFD,STAT5B,0.0,6
FAIM,STAT5B,0.0,6
BBC3,STAT5B,0.0,6
AATF,STAT5B,0.0,6
NUCB2,STAT5B,0.0,6
FLT3LG,STAT5B,0.0,6
MLC1,STAT5B,0.0,6
BIRC2,STAT5B,0.0,6
FSCN1,STAT5B,0.0,6
IFIT3,STAT5B,0.0,6
IRS1,STAT5B,0.0,6
NR3C1,STAT5B,0.0,6
ALOX12,STAT5B,0.0,6
EDN1,STAT5B,0.0,6
RSAD2,STAT5B,0.0,6
SNW1,STAT5B,0.0,6
NFE2,STAT5B,0.0,6
DUSP1,STAT5B,0.0,6
LTB4R,STAT5B,0.0,6
SKP2,STAT5B,0.0,6
AKAP12,STAT5B,0.0,6
TRIM22,STAT5B,0.0,6
RHOH,STAT5B,0.0,6
MYL9,STAT5B,0.0,6
GNLY,STAT5B,0.0,6
RBPJ,STAT5B,0.0,6
DLD,STAT5B,0.0,6
TOE1,STAT5B,0.0,6
UBE2G1,STAT5B,0.0,6
IFI30,STAT5B,0.0,6
KIT,STAT5B,0.0,6
APOBEC3G,STAT5B,0.0,6
PF4,STAT5B,0.0,6
SLC9A3R1,STAT5B,0.0,6
SPG7,STAT5B,0.0,6
PRKCQ,STAT5B,0.0,6
SNCA,STAT5B,0.0,6
BATF,STAT5B,0.0,6
MAD1L1,STAT5B,0.0,6
IL24,STAT5B,0.0,6
TFRC,STAT5B,0.0,6
CXCR4,STAT5B,0.0,6
CTLA4,STAT5B,0.0,6
QPCT,STAT5B,0.0,6
IFITM3,STAT5B,0.0,6
CD207,STAT5B,0.0,6
TICAM1,STAT5B,0.0,6
CAV1,STAT5B,0.0,6
KPNA2,STAT5B,0.0,6
FOXO1,STAT5B,0.0,6
ICOS,STAT5B,0.0,6
PMAIP1,STAT5B,0.0,6
GADD45A,STAT5B,0.0,6
C1QB,STAT5B,0.0,6
GATA1,STAT5B,0.0,6
MCF2L2,STAT5B,0.0,6
HES1,STAT5B,0.0,6
NFATC2,STAT5B,0.0,6
IFNAR1,STAT5B,0.0,6
PRKCH,STAT5B,0.0,6
SMARCA2,STAT5B,0.0,6
FKBP4,STAT5B,0.0,6
DLK2,STAT5B,0.0,6
CCL20,STAT5B,0.0,6
RARA,STAT5B,0.0,6
NT5E,STAT5B,0.0,6
IDO1,STAT5B,0.0,6
GLS,STAT5B,0.0,6
IKZF1,STAT5B,0.0,6
ASXL1,STAT5B,0.0,6
KRT1,STAT5B,0.0,6
RASD1,STAT5B,-0.0007905704,6
TNFAIP6,STAT5B,0.0,6
S100A4,STAT5B,0.0,6
EHMT2,STAT5B,0.0,6
MKI67,STAT5B,0.0,6
S100A9,STAT5B,0.0,6
CXCL2,STAT5B,0.0,6
PDCD1,STAT5B,0.0,6
MYL4,STAT5B,0.0,6
SELL,STAT5B,0.0,6
CXCR6,STAT5B,0.0,6
SFMBT1,STAT5B,0.0,6
CDK8,STAT5B,0.0,6
SOD1,STAT5B,0.0,6
MCAT,STAT5B,0.0,6
PTTG1,STAT5B,0.0,6
EZH2,STAT5B,0.0,6
DAPK1,STAT5B,0.0,6
ORMDL3,STAT5B,0.0,6
NME1,STAT5B,0.0,6
REST,STAT5B,0.0,6
GADD45G,STAT5B,0.0,6
OPTN,STAT5B,0.0,6
RECK,STAT5B,0.0,6
IRF9,STAT5B,0.0,6
GADD45B,STAT5B,0.0,6
EOMES,STAT5B,0.0,6
TERF1,STAT5B,0.0,6
MIF,STAT5B,0.0,6
DPF3,STAT5B,0.00017436662,6
FTO,STAT5B,0.0,6
S100A11,STAT5B,0.0,6
LEF1,STAT5B,0.0,6
CLU,STAT5B,0.0,6
LAT2,STAT5B,0.0,6
ZBTB20,STAT5B,0.0,6
ARID5A,STAT5B,0.0,6
BCL2L11,STAT5B,0.0,6
PRKCE,STAT5B,0.0,6
KLRK1,STAT5B,0.0,6
HSD17B8,STAT5B,-0.0073075313,6
PARK7,STAT5B,0.0,6
GBP1,STAT5B,0.0,6
FASTK,STAT5B,0.0,6
CYBB,STAT5B,0.0,6
IL4R,STAT5B,0.0,6
MGMT,STAT5B,0.0,6
MPG,STAT5B,0.0,6
POLB,STAT5B,0.0,6
PLAU,STAT5B,0.0,6
SLC2A1,STAT5B,0.0,6
LTA,STAT5B,0.0,6
RANBP2,STAT5B,0.0,6
BLMH,STAT5B,0.0,6
GMPS,STAT5B,0.0,6
ATF4,STAT5B,0.0,6
ERAP2,STAT5B,0.0,6
POLH,STAT5B,0.0,6
PURA,STAT5B,0.0,6
MS4A1,STAT5B,0.0,6
SP100,STAT5B,0.0,6
CD14,STAT5B,0.0,6
THBD,STAT5B,0.0,6
GP1BA,STAT5B,0.0,6
ITGB2,STAT5B,0.0,6
MAD2L1,STAT5B,0.0,6
PIK3CD,STAT5B,0.0,6
ITGA6,STAT5B,0.0,6
APP,STAT5B,0.0,6
CCR1,STAT5B,0.0,6
CD22,STAT5B,0.0,6
CD40LG,STAT5B,0.0,6
CTSL,STAT5B,0.0,6
HMOX1,STAT5B,0.0,6
RCAN1,STAT5B,0.0,6
CSRP1,STAT5B,0.0,6
DDIT3,STAT5B,0.0,6
F2R,STAT5B,0.0,6
HSPB1,STAT5B,0.001924699,6
S1PR1,STAT5B,0.0,6
CYSLTR1,STAT5B,0.0,6
SIDT1,STAT5B,0.0,6
EIF5B,STAT5B,0.0,6
IDE,STAT5B,0.0,6
IL6ST,STAT5B,0.0008809482,6
MBD1,STAT5B,0.0,6
PTGER4,STAT5B,0.0,6
RNF149,STAT5B,0.0,6
XBP1,STAT5B,0.0,6
FOXJ1,STAT5B,0.0,6
CHORDC1,STAT5B,-0.00362647,6
GLUL,STAT5B,-0.0054224,6
GRK5,STAT5B,0.003969285,6
RGS16,STAT5B,-0.0024358905,6
SSR3,STAT5B,-0.0064905896,6
TXNRD3,STAT5B,-0.0012338703,6
IFI6,STAT5B,0.0,6
IFITM1,STAT5B,0.0,6
ISG20,STAT5B,0.0,6
GBP5,STAT5B,0.0,6
ADAM10,STAT5B,0.0,6
PIM2,STAT5B,0.0,6
DNMT3A,STAT5B,0.0,6
HBA2,STAT5B,0.0,6
HSPA1B,STAT5B,0.0,6
CASP3,STAT5B,0.0,6
FBXO32,STAT5B,0.0,6
ANKRD26,STAT5B,0.0,6
FST,STAT5B,0.0,6
PJA1,STAT5B,0.0,6
TGFB2,STAT5B,0.0,6
CCL7,STAT5B,0.0,6
CCL13,STAT5B,0.0,6
CCL8,STAT5B,0.0,6
CASP9,STAT5B,0.0,6
C1R,STAT5B,0.0,6
CXCL1,STAT5B,0.0,6
PTPN22,STAT5B,0.0,6
AQP3,STAT5B,0.0,6
RBM38,STAT5B,0.0,6
INPP5K,STAT5B,0.0,6
CD160,STAT5B,0.0,6
CASP2,STAT5B,0.0,6
NCL,STAT5B,0.0,6
CH25H,STAT5B,0.0,6
RALGDS,STAT5B,0.0,6
CST3,STAT5B,0.0,6
RORC,STAT5B,0.0,6
CD9,STAT5B,0.0,6
ENO2,STAT5B,0.0,6
GABPA,STAT5B,0.0,6
EED,STAT5B,0.0,6
FASN,STAT5B,0.0,6
IL12RB2,STAT5B,0.0,6
AKR1C1,STAT5B,0.0033219843,6
IRS2,STAT5B,0.0,6
CCR4,STAT5B,0.0,6
F3,STAT5B,0.0,6
GATA6,STAT5B,0.0,6
TULP3,STAT5B,0.0,6
C16orf54,STAT5B,0.0,6
IGLL5,STAT5B,0.0,6
IKZF3,STAT5B,0.0,6
CLDN5,STAT5B,0.0,6
TNFRSF18,STAT5B,0.0,6
CD2,STAT5B,0.0,6
MICB,STAT5B,0.0,6
EGR1,STAT5B,0.0,6
STK35,STAT5B,0.0,6
WWTR1,STAT5B,0.0,6
IGFBP2,STAT5B,0.0,6
POLR2H,STAT5B,0.0,6
ANK1,STAT5B,0.0,6
GPR146,STAT5B,0.0,6
AIM2,STAT5B,0.0,6
ATG4C,STAT5B,0.0,6
CREM,STAT5B,0.0,6
DCLRE1C,STAT5B,0.0,6
DDX50,STAT5B,0.0,6
DIMT1,STAT5B,0.0,6
GSTK1,STAT5B,0.0,6
INO80,STAT5B,0.0,6
KIF2A,STAT5B,0.0,6
MAN1A1,STAT5B,0.0,6
MED16,STAT5B,0.0,6
MTMR9,STAT5B,0.0,6
PPIP5K2,STAT5B,0.0,6
PWP2,STAT5B,0.0,6
SEMA4B,STAT5B,0.0,6
SNRNP27,STAT5B,0.0,6
UBR1,STAT5B,0.0,6
ZC3HAV1,STAT5B,0.0,6
ZNF181,STAT5B,0.0,6
ZNF230,STAT5B,0.0,6
ZNF302,STAT5B,0.0,6
ZNF655,STAT5B,0.0,6
PRR5L,STAT5B,0.0,6
IL2,STAT4,0.0,6
IRF1,STAT4,-0.0098901475,6
CCND1,STAT4,0.0,6
PRF1,STAT4,0.00767175,6
IFNG,STAT4,-0.010996268,6
KRAS,STAT4,0.0,6
FOS,STAT4,0.0,6
SMC3,STAT4,0.0,6
IRF8,STAT4,0.0,6
IRF2,STAT4,0.0,6
BCL2,STAT4,0.0,6
IFNB1,STAT4,0.0,6
CCL4,STAT4,0.0,6
SOCS3,STAT4,0.008276602,6
CD40,STAT4,0.0,6
TNF,STAT4,0.0024355303,6
IL18,STAT4,0.0,6
OSM,STAT4,0.0,6
HSPA4,STAT4,0.0,6
APEX1,STAT4,0.0,6
HSP90AB1,STAT4,0.0,6
IL1B,STAT4,0.0,6
BLK,STAT4,0.0,6
STAT5A,STAT4,0.0,6
IL7R,STAT4,0.0,6
JUNB,STAT4,0.0,6
SLPI,STAT4,0.0,6
CDKN1C,STAT4,0.0,6
CAMK4,STAT4,0.0,6
LGALS3,STAT4,0.0,6
IL6,STAT4,0.0,6
STAT5B,STAT4,0.0,6
MAFB,STAT4,0.0,6
STAT3,STAT4,0.0,6
CD19,STAT4,0.0,6
MYC,STAT4,0.02176409,6
FCER1G,STAT4,0.0,6
CCL5,STAT4,0.0,6
FASLG,STAT4,0.0,6
MAPK8,STAT4,0.0,6
MYB,STAT4,0.0,6
BIRC3,STAT4,0.0,6
CD86,STAT4,0.0,6
CDKN2D,STAT4,0.0,6
SOCS1,STAT4,0.0,6
MMP9,STAT4,0.0,6
CDK4,STAT4,0.0,6
CDKN2A,STAT4,0.0,6
CEBPD,STAT4,0.0,6
SH2D1A,STAT4,0.0,6
IL10,STAT4,-0.00042623936,6
CDKN1B,STAT4,0.0,6
PIK3R1,STAT4,0.0040036887,6
ACTB,STAT4,0.0,6
CCND2,STAT4,0.0,6
MSR1,STAT4,0.0,6
LCK,STAT4,0.0,6
ACAT1,STAT4,0.0,6
ACP5,STAT4,0.0,6
TNFSF11,STAT4,0.0,6
SHC1,STAT4,0.0,6
PPIG,STAT4,0.0,6
NCAM1,STAT4,0.0,6
CTNND1,STAT4,0.0,6
CBL,STAT4,0.0,6
CISH,STAT4,0.0,6
LYZ,STAT4,0.0,6
JUN,STAT4,0.0,6
IFI27,STAT4,0.0,6
PTPN2,STAT4,0.0,6
SPI1,STAT4,0.0,6
HBG1,STAT4,0.0,6
ECE1,STAT4,0.0,6
IRF7,STAT4,0.0,6
CCL2,STAT4,0.0,6
MMP7,STAT4,0.0,6
IFIT1,STAT4,0.0,6
OSGEP,STAT4,0.0,6
FCER2,STAT4,0.0,6
ID3,STAT4,0.0,6
NPTX1,STAT4,0.0,6
ACACA,STAT4,0.0,6
NF1,STAT4,0.0,6
ODC1,STAT4,0.0,6
CCNB1,STAT4,0.0,6
CXCL9,STAT4,0.0,6
CTSB,STAT4,0.0,6
CCL3,STAT4,0.0,6
RETNLB,STAT4,0.0,6
HBB,STAT4,0.0,6
ISG15,STAT4,0.0,6
S100A10,STAT4,0.0,6
DPAGT1,STAT4,0.0,6
CD68,STAT4,0.0,6
DLL1,STAT4,0.0,6
EBF1,STAT4,0.0,6
PAX5,STAT4,0.0,6
NQO1,STAT4,0.0,6
IFIT2,STAT4,0.0,6
GATA3,STAT4,0.0,6
GAS1,STAT4,0.0,6
SLC19A2,STAT4,0.0,6
EIF2AK2,STAT4,0.0,6
DMD,STAT4,0.0,6
DNASE1,STAT4,0.0,6
PRKCA,STAT4,0.0,6
MDM2,STAT4,0.0,6
FAS,STAT4,0.0,6
CA2,STAT4,0.0,6
IL2RA,STAT4,0.0049319533,6
HDC,STAT4,0.0,6
PIM1,STAT4,0.015498677,6
SPP1,STAT4,0.0,6
CCND3,STAT4,0.0,6
TRH,STAT4,0.0,6
LAT,STAT4,0.0,6
CASP8,STAT4,0.0,6
ERAP1,STAT4,0.0,6
PLAUR,STAT4,0.0,6
CD8A,STAT4,0.020851664,6
TIMP1,STAT4,0.0,6
HHEX,STAT4,0.0,6
CSF2,STAT4,0.0038953032,6
ABCC2,STAT4,0.0,6
IL1RN,STAT4,0.0,6
ABCB1,STAT4,0.0,6
SREBF1,STAT4,0.0,6
TNFSF10,STAT4,0.0,6
PIAS1,STAT4,0.0,6
IL12RB1,STAT4,0.0,6
CD79A,STAT4,0.0,6
MAP2K5,STAT4,0.0,6
TP53,STAT4,0.0,6
ITGA2B,STAT4,0.0,6
IGFBP3,STAT4,0.0,6
CSF1,STAT4,0.0,6
HSPA5,STAT4,0.0,6
HPS4,STAT4,0.0,6
FSD1,STAT4,0.0,6
HIF1A,STAT4,0.0,6
GSC,STAT4,0.0,6
IGBP1,STAT4,0.0,6
LITAF,STAT4,0.0,6
NEU1,STAT4,0.0,6
IL2RB,STAT4,0.0,6
RRAD,STAT4,0.0,6
PNP,STAT4,0.0,6
STAT4,STAT4,-0.0034457273,6
TBX21,STAT4,-0.0066210344,6
NCOA3,STAT4,0.0,6
ADA,STAT4,0.0,6
IER3,STAT4,0.0,6
APOE,STAT4,0.0,6
IL19,STAT4,0.0,6
CD3E,STAT4,0.0,6
CD69,STAT4,0.0,6
FGL2,STAT4,0.0,6
STMN1,STAT4,0.0,6
PROS1,STAT4,0.0,6
ACTA2,STAT4,0.0,6
ACO1,STAT4,0.0,6
