target,tf,weight,iteration
RBM38,IRF7,0.0,3
INPP5K,IRF7,-0.0,3
CD160,IRF7,-0.0,3
CASP2,IRF7,-0.0,3
NCL,IRF7,-0.0,3
CH25H,IRF7,-0.0,3
RALGDS,IRF7,0.0,3
CST3,IRF7,-0.0,3
RORC,IRF7,0.0,3
CD9,IRF7,0.0,3
ENO2,IRF7,-0.0,3
GABPA,IRF7,0.0,3
EED,IRF7,-0.0,3
FASN,IRF7,0.0,3
IL12RB2,IRF7,0.0,3
AKR1C1,IRF7,0.0,3
IRS2,IRF7,0.0,3
CCR4,IRF7,-0.0,3
F3,IRF7,-0.0,3
GATA6,IRF7,0.0,3
TULP3,IRF7,0.0,3
C16orf54,IRF7,0.0,3
IGLL5,IRF7,0.0,3
IKZF3,IRF7,-0.0,3
CLDN5,IRF7,-0.0,3
TNFRSF18,IRF7,-0.0,3
CD2,IRF7,-0.0,3
MICB,IRF7,-0.0,3
EGR1,IRF7,-0.0,3
STK35,IRF7,-0.0,3
WWTR1,IRF7,0.0,3
IGFBP2,IRF7,0.0,3
POLR2H,IRF7,-0.0,3
ANK1,IRF7,-0.0,3
GPR146,IRF7,0.0,3
AIM2,IRF7,0.0,3
ATG4C,IRF7,-0.0,3
CREM,IRF7,-0.0,3
DCLRE1C,IRF7,-0.0,3
DDX50,IRF7,-0.0,3
DIMT1,IRF7,-0.0,3
GSTK1,IRF7,0.0,3
INO80,IRF7,0.0,3
KIF2A,IRF7,-0.0,3
MAN1A1,IRF7,-0.0,3
MED16,IRF7,-0.0,3
MTMR9,IRF7,0.0,3
PPIP5K2,IRF7,0.0,3
PWP2,IRF7,-0.0,3
SEMA4B,IRF7,0.0,3
SNRNP27,IRF7,-0.0,3
UBR1,IRF7,0.0,3
ZC3HAV1,IRF7,-0.0,3
ZNF181,IRF7,-0.0,3
ZNF230,IRF7,-0.0,3
ZNF302,IRF7,0.0,3
ZNF655,IRF7,0.0,3
PRR5L,IRF7,0.0,3
IL2,KLF4,0.0,3
IRF1,KLF4,-0.0,3
CCND1,KLF4,0.000568499,3
PRF1,KLF4,-0.0,3
IFNG,KLF4,-0.0,3
KRAS,KLF4,0.0,3
FOS,KLF4,-0.0,3
SMC3,KLF4,0.0,3
IRF8,KLF4,0.0,3
IRF2,KLF4,-0.0,3
BCL2,KLF4,0.0,3
IFNB1,KLF4,-8.6518253e-16,3
CCL4,KLF4,-0.0,3
SOCS3,KLF4,0.0,3
CD40,KLF4,-0.0,3
TNF,KLF4,0.0028270977,3
IL18,KLF4,-0.0,3
OSM,KLF4,0.0,3
HSPA4,KLF4,-0.0,3
APEX1,KLF4,-0.0,3
HSP90AB1,KLF4,-0.007563196,3
IL1B,KLF4,0.048662234,3
BLK,KLF4,-0.0,3
STAT5A,KLF4,-0.0,3
IL7R,KLF4,-0.0,3
JUNB,KLF4,0.0,3
SLPI,KLF4,-0.0,3
CDKN1C,KLF4,0.00009374294,3
CAMK4,KLF4,0.0,3
LGALS3,KLF4,-0.0,3
IL6,KLF4,-0.0004629105,3
STAT5B,KLF4,0.0,3
MAFB,KLF4,0.0,3
STAT3,KLF4,-0.0,3
CD19,KLF4,0.0,3
MYC,KLF4,-0.0005602581,3
FCER1G,KLF4,0.0,3
CCL5,KLF4,0.0,3
FASLG,KLF4,-0.0,3
MAPK8,KLF4,0.00042773003,3
MYB,KLF4,-0.0,3
BIRC3,KLF4,-0.015307514,3
CD86,KLF4,0.0057127536,3
CDKN2D,KLF4,0.0,3
SOCS1,KLF4,0.0,3
MMP9,KLF4,-0.0,3
CDK4,KLF4,-0.0029552223,3
CDKN2A,KLF4,-0.0,3
CEBPD,KLF4,-0.0,3
SH2D1A,KLF4,-0.0,3
IL10,KLF4,0.00043772173,3
CDKN1B,KLF4,-0.002299275,3
PIK3R1,KLF4,0.0,3
ACTB,KLF4,0.0,3
CCND2,KLF4,-0.00051663927,3
MSR1,KLF4,-0.0,3
LCK,KLF4,0.0,3
ACAT1,KLF4,-0.0,3
ACP5,KLF4,0.0,3
TNFSF11,KLF4,-0.0,3
SHC1,KLF4,0.0,3
PPIG,KLF4,-0.0,3
NCAM1,KLF4,0.0,3
CTNND1,KLF4,-0.0,3
CBL,KLF4,-0.0,3
CISH,KLF4,-0.0,3
LYZ,KLF4,0.0,3
JUN,KLF4,0.0,3
IFI27,KLF4,-0.0,3
PTPN2,KLF4,0.0,3
SPI1,KLF4,-0.0,3
HBG1,KLF4,0.0,3
ECE1,KLF4,0.0,3
IRF7,KLF4,-0.0,3
CCL2,KLF4,0.019234573,3
MMP7,KLF4,-0.0,3
IFIT1,KLF4,0.0,3
OSGEP,KLF4,0.0,3
FCER2,KLF4,-0.0,3
ID3,KLF4,-0.0019958988,3
NPTX1,KLF4,-0.0,3
ACACA,KLF4,0.0,3
NF1,KLF4,-0.0,3
ODC1,KLF4,0.00004946833,3
CCNB1,KLF4,-0.00025906006,3
CXCL9,KLF4,0.0,3
CTSB,KLF4,-0.0,3
CCL3,KLF4,-0.0,3
RETNLB,KLF4,0.0,3
HBB,KLF4,0.0,3
ISG15,KLF4,-0.0,3
S100A10,KLF4,-0.0,3
DPAGT1,KLF4,0.0,3
CD68,KLF4,0.0,3
DLL1,KLF4,0.0,3
EBF1,KLF4,-0.0,3
PAX5,KLF4,-0.0,3
NQO1,KLF4,0.0,3
IFIT2,KLF4,-0.0,3
GATA3,KLF4,0.0,3
GAS1,KLF4,-0.0,3
SLC19A2,KLF4,-0.000017135211,3
EIF2AK2,KLF4,0.0,3
DMD,KLF4,0.0,3
DNASE1,KLF4,0.0,3
PRKCA,KLF4,0.0,3
MDM2,KLF4,-0.0,3
FAS,KLF4,-0.0,3
CA2,KLF4,0.0,3
IL2RA,KLF4,-0.0,3
HDC,KLF4,-0.00006962942,3
PIM1,KLF4,-0.0,3
SPP1,KLF4,-0.0,3
CCND3,KLF4,0.0,3
TRH,KLF4,-0.00033168236,3
LAT,KLF4,-0.0,3
CASP8,KLF4,-0.0,3
ERAP1,KLF4,-0.0,3
PLAUR,KLF4,0.072931625,3
CD8A,KLF4,-0.0,3
TIMP1,KLF4,0.0,3
HHEX,KLF4,0.0,3
CSF2,KLF4,-0.0,3
ABCC2,KLF4,0.0,3
IL1RN,KLF4,0.0,3
ABCB1,KLF4,-0.0,3
SREBF1,KLF4,-0.0,3
TNFSF10,KLF4,0.0,3
PIAS1,KLF4,0.0,3
IL12RB1,KLF4,-0.0,3
CD79A,KLF4,-0.0,3
MAP2K5,KLF4,0.0,3
TP53,KLF4,-0.00009047015,3
ITGA2B,KLF4,-0.0,3
IGFBP3,KLF4,0.0,3
CSF1,KLF4,-0.0,3
HSPA5,KLF4,0.0,3
HPS4,KLF4,-0.0,3
FSD1,KLF4,-0.0,3
HIF1A,KLF4,0.0,3
GSC,KLF4,-0.0,3
IGBP1,KLF4,-0.0,3
LITAF,KLF4,0.0,3
NEU1,KLF4,-0.0,3
IL2RB,KLF4,0.0,3
RRAD,KLF4,0.0,3
PNP,KLF4,0.0,3
STAT4,KLF4,0.0,3
TBX21,KLF4,-0.0,3
NCOA3,KLF4,0.0,3
ADA,KLF4,0.0,3
IER3,KLF4,0.0,3
APOE,KLF4,0.0,3
IL19,KLF4,-0.0,3
CD3E,KLF4,0.0,3
CD69,KLF4,-0.0,3
FGL2,KLF4,0.0,3
STMN1,KLF4,-0.0,3
PROS1,KLF4,-0.0,3
ACTA2,KLF4,-0.00011029583,3
ACO1,KLF4,0.0,3
IL18R1,KLF4,0.0,3
LEFTY1,KLF4,0.00014626962,3
RUNX3,KLF4,-0.0,3
GATA2,KLF4,-0.0,3
CNR1,KLF4,-0.0,3
CCL19,KLF4,-0.0,3
FOXP3,KLF4,0.0,3
CXCL11,KLF4,0.0,3
LIG3,KLF4,0.0,3
POLD1,KLF4,-0.0,3
IRF3,KLF4,0.0,3
HSD17B1,KLF4,0.0,3
GZMB,KLF4,-0.0,3
CCL23,KLF4,0.0,3
CD74,KLF4,-0.0,3
CDK6,KLF4,0.0,3
ANXA1,KLF4,0.0,3
TLR7,KLF4,0.0,3
IL27,KLF4,-0.0,3
HES6,KLF4,-0.0,3
PLEK,KLF4,-0.0,3
CHRNA1,KLF4,0.0,3
CD46,KLF4,-0.0,3
POLR2K,KLF4,0.0,3
CD38,KLF4,0.0,3
UCP2,KLF4,-0.0,3
TNFSF14,KLF4,-0.0,3
MDC1,KLF4,-0.0,3
PFN1,KLF4,-0.0,3
CDKN2C,KLF4,-0.0,3
RGCC,KLF4,0.0,3
TNFSF13B,KLF4,-0.0,3
HSPA8,KLF4,0.000053554108,3
HSPA1A,KLF4,0.0078330245,3
CITED2,KLF4,0.0,3
CD55,KLF4,-0.000023419472,3
ANGPT1,KLF4,-0.0,3
MYH10,KLF4,-0.0005608271,3
HCFC1,KLF4,-0.0,3
AURKA,KLF4,0.0,3
LGALS3BP,KLF4,0.0,3
TBK1,KLF4,0.0,3
FHL2,KLF4,0.0,3
MTF2,KLF4,-0.0024366674,3
ID2,KLF4,0.0,3
SLC39A4,KLF4,-0.0006864059,3
IL23A,KLF4,-0.0,3
REL,KLF4,-0.0,3
LCN2,KLF4,-0.0,3
SLC22A17,KLF4,-0.0,3
CXCL10,KLF4,-0.0035892099,3
CD200,KLF4,-0.0,3
LPIN1,KLF4,-0.0,3
CD6,KLF4,-0.0,3
SOD2,KLF4,0.0,3
GFI1,KLF4,-0.0,3
VCAM1,KLF4,-0.00019436651,3
S100A8,KLF4,-0.0,3
DHX9,KLF4,-0.0,3
SOCS2,KLF4,0.0,3
FANCF,KLF4,0.0,3
NFATC1,KLF4,0.0,3
PDGFD,KLF4,0.0,3
FAIM,KLF4,0.0,3
BBC3,KLF4,0.0,3
AATF,KLF4,-0.0,3
NUCB2,KLF4,0.0,3
FLT3LG,KLF4,-0.0,3
MLC1,KLF4,-0.0,3
BIRC2,KLF4,-0.0,3
FSCN1,KLF4,0.0,3
IFIT3,KLF4,0.0,3
IRS1,KLF4,0.0,3
NR3C1,KLF4,-0.0,3
ALOX12,KLF4,-0.0,3
EDN1,KLF4,-0.00022388961,3
RSAD2,KLF4,-0.0,3
SNW1,KLF4,-0.0,3
NFE2,KLF4,0.0,3
DUSP1,KLF4,0.0,3
LTB4R,KLF4,0.0,3
SKP2,KLF4,-0.0,3
AKAP12,KLF4,-0.0,3
TRIM22,KLF4,0.0,3
RHOH,KLF4,0.0,3
MYL9,KLF4,-0.0,3
GNLY,KLF4,0.0,3
RBPJ,KLF4,-0.0,3
DLD,KLF4,0.0,3
TOE1,KLF4,0.0,3
UBE2G1,KLF4,0.0,3
IFI30,KLF4,-0.0,3
KIT,KLF4,-0.0,3
APOBEC3G,KLF4,0.0,3
PF4,KLF4,-0.0,3
SLC9A3R1,KLF4,0.0,3
SPG7,KLF4,0.0,3
PRKCQ,KLF4,-0.0,3
SNCA,KLF4,-0.0,3
BATF,KLF4,0.0,3
MAD1L1,KLF4,0.0,3
IL24,KLF4,-0.0,3
TFRC,KLF4,0.0,3
CXCR4,KLF4,-0.0,3
CTLA4,KLF4,-0.0,3
QPCT,KLF4,0.0,3
IFITM3,KLF4,0.0008452441,3
CD207,KLF4,0.0,3
TICAM1,KLF4,0.0,3
CAV1,KLF4,0.0,3
KPNA2,KLF4,-0.003835728,3
FOXO1,KLF4,0.0,3
ICOS,KLF4,-0.0,3
PMAIP1,KLF4,0.0,3
GADD45A,KLF4,-0.0,3
C1QB,KLF4,-0.0,3
GATA1,KLF4,-0.0,3
MCF2L2,KLF4,-0.0,3
HES1,KLF4,-0.0,3
NFATC2,KLF4,0.0,3
IFNAR1,KLF4,0.0,3
PRKCH,KLF4,0.0,3
SMARCA2,KLF4,-0.0,3
FKBP4,KLF4,0.0,3
DLK2,KLF4,-0.000066832785,3
CCL20,KLF4,-0.0,3
RARA,KLF4,0.0020891961,3
NT5E,KLF4,0.0,3
IDO1,KLF4,0.0,3
GLS,KLF4,-0.0,3
IKZF1,KLF4,-0.0,3
ASXL1,KLF4,0.0,3
KRT1,KLF4,0.0,3
RASD1,KLF4,-0.0,3
TNFAIP6,KLF4,0.0,3
S100A4,KLF4,0.0,3
EHMT2,KLF4,0.0,3
MKI67,KLF4,-0.0,3
S100A9,KLF4,-0.0,3
CXCL2,KLF4,-0.0,3
PDCD1,KLF4,-0.0,3
MYL4,KLF4,0.0,3
SELL,KLF4,-0.0,3
CXCR6,KLF4,0.0,3
SFMBT1,KLF4,0.0,3
CDK8,KLF4,-0.0,3
SOD1,KLF4,-0.014410031,3
MCAT,KLF4,0.0,3
PTTG1,KLF4,-0.0,3
EZH2,KLF4,0.0,3
DAPK1,KLF4,-0.0,3
ORMDL3,KLF4,-0.0,3
NME1,KLF4,-0.0,3
REST,KLF4,0.0,3
GADD45G,KLF4,-0.0,3
OPTN,KLF4,-0.0,3
RECK,KLF4,0.0,3
IRF9,KLF4,-0.0,3
GADD45B,KLF4,-0.0,3
EOMES,KLF4,0.0,3
TERF1,KLF4,0.0,3
MIF,KLF4,0.0,3
DPF3,KLF4,-0.0,3
FTO,KLF4,-0.0,3
S100A11,KLF4,0.0,3
LEF1,KLF4,-0.0,3
CLU,KLF4,-0.0,3
LAT2,KLF4,-0.0,3
ZBTB20,KLF4,0.0,3
ARID5A,KLF4,0.0,3
BCL2L11,KLF4,0.0,3
PRKCE,KLF4,-0.0,3
KLRK1,KLF4,0.0,3
HSD17B8,KLF4,0.0,3
PARK7,KLF4,-0.0,3
GBP1,KLF4,-0.0,3
FASTK,KLF4,-0.0,3
CYBB,KLF4,0.0,3
IL4R,KLF4,-0.0,3
MGMT,KLF4,0.0,3
MPG,KLF4,0.0,3
POLB,KLF4,-0.0,3
PLAU,KLF4,0.0,3
SLC2A1,KLF4,0.0,3
LTA,KLF4,0.0,3
RANBP2,KLF4,0.0,3
BLMH,KLF4,-0.0,3
GMPS,KLF4,-0.0,3
ATF4,KLF4,-0.0,3
ERAP2,KLF4,-0.0,3
POLH,KLF4,0.0,3
PURA,KLF4,-0.0,3
MS4A1,KLF4,-0.0,3
SP100,KLF4,-0.0,3
CD14,KLF4,0.0769922,3
THBD,KLF4,-0.00008563635,3
GP1BA,KLF4,0.0,3
ITGB2,KLF4,0.0,3
MAD2L1,KLF4,0.0,3
PIK3CD,KLF4,0.0,3
ITGA6,KLF4,-0.0,3
APP,KLF4,-0.0,3
CCR1,KLF4,-0.0,3
CD22,KLF4,0.0,3
CD40LG,KLF4,-0.0,3
CTSL,KLF4,-0.0,3
HMOX1,KLF4,0.0,3
RCAN1,KLF4,0.0,3
CSRP1,KLF4,0.0,3
DDIT3,KLF4,-0.0,3
F2R,KLF4,0.0,3
HSPB1,KLF4,-0.0,3
S1PR1,KLF4,0.0,3
CYSLTR1,KLF4,0.0,3
SIDT1,KLF4,0.0,3
EIF5B,KLF4,0.0,3
IDE,KLF4,0.0,3
IL6ST,KLF4,-0.0,3
MBD1,KLF4,0.0,3
PTGER4,KLF4,-0.0,3
RNF149,KLF4,0.0,3
XBP1,KLF4,-0.0,3
FOXJ1,KLF4,-0.0,3
CHORDC1,KLF4,0.0,3
GLUL,KLF4,-0.0,3
GRK5,KLF4,-0.0,3
RGS16,KLF4,-0.0,3
SSR3,KLF4,-0.0,3
TXNRD3,KLF4,0.0,3
IFI6,KLF4,0.0,3
IFITM1,KLF4,-0.0,3
ISG20,KLF4,-0.0,3
GBP5,KLF4,-0.0,3
ADAM10,KLF4,-0.0,3
PIM2,KLF4,-0.0,3
DNMT3A,KLF4,-0.0,3
HBA2,KLF4,0.0,3
HSPA1B,KLF4,0.0,3
CASP3,KLF4,-0.0,3
FBXO32,KLF4,-0.0,3
ANKRD26,KLF4,0.0,3
FST,KLF4,0.0,3
PJA1,KLF4,-0.0,3
TGFB2,KLF4,-0.0,3
CCL7,KLF4,0.0,3
CCL13,KLF4,0.0,3
CCL8,KLF4,0.0,3
CASP9,KLF4,0.0,3
C1R,KLF4,-0.0,3
CXCL1,KLF4,-0.0,3
PTPN22,KLF4,0.0,3
AQP3,KLF4,-0.0037903043,3
RBM38,KLF4,-0.0,3
INPP5K,KLF4,0.0,3
CD160,KLF4,-0.0,3
CASP2,KLF4,-0.0,3
NCL,KLF4,-0.0,3
CH25H,KLF4,0.0,3
RALGDS,KLF4,-0.0,3
CST3,KLF4,-0.0,3
RORC,KLF4,-0.0,3
CD9,KLF4,-0.0,3
ENO2,KLF4,0.0,3
GABPA,KLF4,0.0,3
EED,KLF4,-0.0,3
FASN,KLF4,-0.0,3
IL12RB2,KLF4,-0.0,3
AKR1C1,KLF4,0.0,3
IRS2,KLF4,0.0,3
CCR4,KLF4,0.0,3
F3,KLF4,-0.00008150555,3
GATA6,KLF4,-0.0,3
TULP3,KLF4,0.0,3
C16orf54,KLF4,0.0,3
IGLL5,KLF4,-0.0,3
IKZF3,KLF4,-0.0,3
CLDN5,KLF4,0.0,3
TNFRSF18,KLF4,0.0,3
CD2,KLF4,0.0,3
MICB,KLF4,0.0,3
EGR1,KLF4,-0.0,3
STK35,KLF4,-0.0,3
WWTR1,KLF4,0.0,3
IGFBP2,KLF4,-0.0,3
POLR2H,KLF4,0.0,3
ANK1,KLF4,-0.0,3
GPR146,KLF4,0.0,3
AIM2,KLF4,-0.0,3
ATG4C,KLF4,-0.0,3
CREM,KLF4,0.0,3
DCLRE1C,KLF4,0.0,3
DDX50,KLF4,-0.0,3
DIMT1,KLF4,-0.0,3
GSTK1,KLF4,0.0,3
INO80,KLF4,-0.0,3
KIF2A,KLF4,-0.0,3
MAN1A1,KLF4,-0.0,3
MED16,KLF4,0.0,3
MTMR9,KLF4,-0.0,3
PPIP5K2,KLF4,-0.0,3
PWP2,KLF4,-0.0,3
SEMA4B,KLF4,0.0,3
SNRNP27,KLF4,0.0,3
UBR1,KLF4,-0.0,3
ZC3HAV1,KLF4,0.0,3
ZNF181,KLF4,0.0,3
ZNF230,KLF4,-0.0,3
ZNF302,KLF4,0.0,3
ZNF655,KLF4,-0.0,3
PRR5L,KLF4,-0.0,3
IL2,IRF9,0.0,3
IRF1,IRF9,-0.0,3
CCND1,IRF9,0.0,3
PRF1,IRF9,0.0,3
IFNG,IRF9,-0.00016393249,3
KRAS,IRF9,0.0,3
FOS,IRF9,0.0,3
SMC3,IRF9,0.0,3
IRF8,IRF9,0.0,3
IRF2,IRF9,0.0,3
BCL2,IRF9,0.0,3
IFNB1,IRF9,-1.3280806e-16,3
CCL4,IRF9,-0.0,3
SOCS3,IRF9,-0.0,3
CD40,IRF9,0.0,3
TNF,IRF9,-0.0,3
IL18,IRF9,0.0,3
OSM,IRF9,-0.0,3
HSPA4,IRF9,-0.0,3
APEX1,IRF9,0.0,3
HSP90AB1,IRF9,-0.0,3
IL1B,IRF9,-0.0,3
BLK,IRF9,-0.0,3
STAT5A,IRF9,0.0,3
IL7R,IRF9,-0.0,3
JUNB,IRF9,-0.0,3
SLPI,IRF9,-0.0,3
CDKN1C,IRF9,-0.0,3
CAMK4,IRF9,0.0,3
LGALS3,IRF9,0.0,3
IL6,IRF9,0.0,3
STAT5B,IRF9,0.0,3
MAFB,IRF9,0.0,3
STAT3,IRF9,0.0,3
CD19,IRF9,-0.0,3
MYC,IRF9,0.0,3
FCER1G,IRF9,0.0,3
CCL5,IRF9,-0.0,3
FASLG,IRF9,0.0,3
MAPK8,IRF9,0.0,3
MYB,IRF9,0.0,3
BIRC3,IRF9,-0.0,3
CD86,IRF9,0.0,3
CDKN2D,IRF9,0.0,3
SOCS1,IRF9,0.0,3
MMP9,IRF9,0.0,3
CDK4,IRF9,0.0,3
CDKN2A,IRF9,-0.0,3
CEBPD,IRF9,-0.0,3
SH2D1A,IRF9,-0.0,3
IL10,IRF9,0.0,3
CDKN1B,IRF9,0.0014869439,3
PIK3R1,IRF9,-0.0,3
ACTB,IRF9,0.0,3
CCND2,IRF9,-0.00079249166,3
MSR1,IRF9,0.0,3
LCK,IRF9,-0.0,3
ACAT1,IRF9,0.0,3
ACP5,IRF9,0.0,3
TNFSF11,IRF9,-0.0,3
SHC1,IRF9,-0.0,3
PPIG,IRF9,-0.0,3
NCAM1,IRF9,0.0004663716,3
CTNND1,IRF9,0.0,3
CBL,IRF9,-0.0,3
CISH,IRF9,-0.0,3
LYZ,IRF9,-0.0,3
JUN,IRF9,0.0,3
IFI27,IRF9,-0.0,3
PTPN2,IRF9,-0.0,3
SPI1,IRF9,-0.0,3
HBG1,IRF9,0.0,3
ECE1,IRF9,-0.0,3
IRF7,IRF9,0.026303269,3
CCL2,IRF9,-0.0,3
MMP7,IRF9,0.0,3
IFIT1,IRF9,0.017864216,3
OSGEP,IRF9,-0.0,3
FCER2,IRF9,0.0,3
ID3,IRF9,-0.0,3
NPTX1,IRF9,-0.0,3
ACACA,IRF9,0.0,3
NF1,IRF9,0.0,3
ODC1,IRF9,-0.0,3
CCNB1,IRF9,-0.0,3
CXCL9,IRF9,-0.0,3
CTSB,IRF9,-0.0,3
CCL3,IRF9,0.0,3
RETNLB,IRF9,0.0,3
HBB,IRF9,-0.0,3
ISG15,IRF9,0.0,3
S100A10,IRF9,0.0,3
DPAGT1,IRF9,0.0,3
CD68,IRF9,0.0,3
DLL1,IRF9,-0.0,3
EBF1,IRF9,-0.0,3
PAX5,IRF9,0.0,3
NQO1,IRF9,0.0,3
IFIT2,IRF9,-0.0,3
GATA3,IRF9,0.0,3
GAS1,IRF9,0.0,3
SLC19A2,IRF9,-0.0,3
EIF2AK2,IRF9,-0.0,3
DMD,IRF9,0.0,3
DNASE1,IRF9,-0.0,3
PRKCA,IRF9,-0.0,3
MDM2,IRF9,-0.0,3
FAS,IRF9,0.0,3
CA2,IRF9,0.0,3
IL2RA,IRF9,-0.0,3
HDC,IRF9,0.0,3
PIM1,IRF9,-0.0,3
SPP1,IRF9,0.0,3
CCND3,IRF9,0.0,3
TRH,IRF9,0.0,3
LAT,IRF9,-0.0,3
CASP8,IRF9,0.0,3
ERAP1,IRF9,-0.0,3
PLAUR,IRF9,0.0,3
CD8A,IRF9,0.0,3
TIMP1,IRF9,-0.0,3
HHEX,IRF9,0.0,3
CSF2,IRF9,0.0,3
ABCC2,IRF9,-0.0,3
IL1RN,IRF9,0.0,3
ABCB1,IRF9,0.0,3
SREBF1,IRF9,-0.0,3
TNFSF10,IRF9,0.045214422,3
PIAS1,IRF9,-0.0,3
IL12RB1,IRF9,0.0,3
CD79A,IRF9,-0.0,3
MAP2K5,IRF9,0.0,3
TP53,IRF9,0.0,3
ITGA2B,IRF9,0.0,3
IGFBP3,IRF9,-0.0,3
CSF1,IRF9,0.0,3
HSPA5,IRF9,-0.0,3
HPS4,IRF9,0.0,3
FSD1,IRF9,-0.0,3
HIF1A,IRF9,0.0,3
GSC,IRF9,-0.0,3
IGBP1,IRF9,-0.0,3
LITAF,IRF9,0.0,3
NEU1,IRF9,0.0,3
IL2RB,IRF9,-0.0,3
RRAD,IRF9,-0.0,3
PNP,IRF9,-0.0,3
STAT4,IRF9,-0.0,3
TBX21,IRF9,-0.0,3
NCOA3,IRF9,-0.0,3
ADA,IRF9,0.0,3
IER3,IRF9,0.0,3
APOE,IRF9,-0.0,3
IL19,IRF9,-0.0,3
CD3E,IRF9,-0.0,3
CD69,IRF9,0.0,3
FGL2,IRF9,-0.0,3
STMN1,IRF9,0.0,3
PROS1,IRF9,0.0,3
ACTA2,IRF9,0.0,3
ACO1,IRF9,-0.0,3
IL18R1,IRF9,-0.0,3
LEFTY1,IRF9,-0.0,3
RUNX3,IRF9,0.0,3
GATA2,IRF9,0.0,3
CNR1,IRF9,-0.0,3
CCL19,IRF9,-0.0007476249,3
FOXP3,IRF9,0.0,3
CXCL11,IRF9,0.0,3
LIG3,IRF9,0.0,3
POLD1,IRF9,-0.0,3
IRF3,IRF9,-0.0,3
HSD17B1,IRF9,0.0,3
GZMB,IRF9,-0.0,3
CCL23,IRF9,-0.0,3
CD74,IRF9,-0.0,3
CDK6,IRF9,0.0,3
ANXA1,IRF9,0.0,3
TLR7,IRF9,0.0,3
IL27,IRF9,-0.001736601,3
HES6,IRF9,-0.0,3
PLEK,IRF9,-0.0,3
CHRNA1,IRF9,-0.0,3
CD46,IRF9,0.0,3
POLR2K,IRF9,-0.0,3
CD38,IRF9,-0.0,3
UCP2,IRF9,-0.0,3
TNFSF14,IRF9,-0.0,3
MDC1,IRF9,0.0,3
PFN1,IRF9,-0.0,3
CDKN2C,IRF9,0.0,3
RGCC,IRF9,-0.0,3
TNFSF13B,IRF9,0.0,3
HSPA8,IRF9,0.0,3
HSPA1A,IRF9,0.0,3
CITED2,IRF9,-0.0,3
CD55,IRF9,-0.0,3
ANGPT1,IRF9,-0.0,3
MYH10,IRF9,0.0,3
HCFC1,IRF9,-0.0,3
AURKA,IRF9,0.0,3
LGALS3BP,IRF9,-0.0,3
TBK1,IRF9,-0.0,3
FHL2,IRF9,-0.0,3
MTF2,IRF9,-0.0,3
ID2,IRF9,0.0,3
SLC39A4,IRF9,0.0,3
IL23A,IRF9,0.0,3
REL,IRF9,0.0,3
LCN2,IRF9,0.0,3
SLC22A17,IRF9,-0.0,3
CXCL10,IRF9,0.042269684,3
CD200,IRF9,-0.0,3
LPIN1,IRF9,0.0,3
CD6,IRF9,0.0,3
SOD2,IRF9,-0.0,3
GFI1,IRF9,0.0,3
VCAM1,IRF9,-0.0,3
S100A8,IRF9,0.0,3
DHX9,IRF9,-0.0,3
SOCS2,IRF9,0.0,3
FANCF,IRF9,-0.0,3
NFATC1,IRF9,0.0,3
PDGFD,IRF9,0.0,3
FAIM,IRF9,-0.0,3
BBC3,IRF9,-0.0,3
AATF,IRF9,0.0,3
NUCB2,IRF9,0.0,3
FLT3LG,IRF9,-0.0,3
MLC1,IRF9,-0.0,3
BIRC2,IRF9,0.0,3
FSCN1,IRF9,-0.0,3
IFIT3,IRF9,0.024759999,3
IRS1,IRF9,0.0,3
NR3C1,IRF9,0.0,3
ALOX12,IRF9,0.0,3
EDN1,IRF9,0.0,3
RSAD2,IRF9,0.0,3
SNW1,IRF9,0.0,3
NFE2,IRF9,0.0,3
DUSP1,IRF9,-0.0,3
LTB4R,IRF9,0.0,3
SKP2,IRF9,-0.0,3
AKAP12,IRF9,-0.0,3
TRIM22,IRF9,0.0,3
RHOH,IRF9,0.0,3
MYL9,IRF9,0.0,3
GNLY,IRF9,-0.0,3
RBPJ,IRF9,0.0,3
DLD,IRF9,-0.0,3
TOE1,IRF9,0.0,3
UBE2G1,IRF9,-0.0,3
IFI30,IRF9,0.0,3
KIT,IRF9,0.0,3
APOBEC3G,IRF9,0.0,3
PF4,IRF9,0.0,3
SLC9A3R1,IRF9,-0.0,3
SPG7,IRF9,0.0,3
PRKCQ,IRF9,0.0,3
SNCA,IRF9,-0.0023171813,3
BATF,IRF9,-0.0,3
MAD1L1,IRF9,0.0,3
IL24,IRF9,-0.0,3
TFRC,IRF9,0.0,3
CXCR4,IRF9,-0.0,3
CTLA4,IRF9,0.0,3
QPCT,IRF9,-0.0,3
IFITM3,IRF9,-0.0,3
CD207,IRF9,-0.0,3
TICAM1,IRF9,0.0,3
CAV1,IRF9,-0.0,3
KPNA2,IRF9,0.0,3
FOXO1,IRF9,-0.0,3
ICOS,IRF9,-0.0,3
PMAIP1,IRF9,0.0,3
GADD45A,IRF9,0.0,3
C1QB,IRF9,-0.0,3
GATA1,IRF9,-0.0,3
MCF2L2,IRF9,0.0,3
HES1,IRF9,-0.0,3
NFATC2,IRF9,0.0,3
IFNAR1,IRF9,-0.0,3
PRKCH,IRF9,-0.0,3
SMARCA2,IRF9,-0.0,3
FKBP4,IRF9,0.0,3
DLK2,IRF9,0.0,3
CCL20,IRF9,-0.0,3
RARA,IRF9,-0.0,3
NT5E,IRF9,0.0,3
IDO1,IRF9,0.0,3
